interaction_id,user_id,policy_id,clicked,quoted,purchased,uw_decline_reason
imp_003480,user_0930,11,0,0,0,
imp_003481,user_0497,17,0,0,0,
imp_003482,user_0601,63,0,0,0,
imp_003483,user_0922,12,0,0,0,
imp_003484,user_0435,46,0,0,0,
imp_003485,user_0279,12,0,0,0,
imp_003486,user_0167,70,0,0,0,
imp_003487,user_0876,6,0,0,0,
imp_003488,user_0062,6,0,0,0,
imp_003489,user_0559,78,0,0,0,
imp_003490,user_0455,83,0,0,0,
imp_003491,user_0258,67,0,0,0,
imp_003492,user_0636,67,0,0,0,
imp_003493,user_0291,20,0,0,0,
imp_003494,user_0441,54,0,0,0,
imp_003495,user_0672,65,1,0,0,
imp_003496,user_0266,22,0,0,0,
imp_003497,user_0948,77,0,0,0,
imp_003498,user_0172,51,0,0,0,
imp_003499,user_0088,93,0,0,0,
imp_003500,user_0902,31,1,0,0,
imp_003501,user_0876,12,0,0,0,
imp_003502,user_0510,38,0,0,0,
imp_003503,user_0825,30,0,0,0,
imp_003504,user_0957,31,0,0,0,
imp_003505,user_0360,43,1,1,0,고위험 직업
imp_003506,user_0025,68,0,0,0,
imp_003507,user_0628,12,1,0,0,
imp_003508,user_0865,44,1,1,0,
imp_003509,user_0876,51,0,0,0,
imp_003510,user_0485,12,0,0,0,
imp_003511,user_0232,31,0,0,0,
imp_003512,user_0126,8,0,0,0,
imp_003513,user_0142,31,1,0,0,
imp_003514,user_0642,64,0,0,0,
imp_003515,user_0641,49,1,1,0,
imp_003516,user_0185,12,0,0,0,
imp_003517,user_0618,79,0,0,0,
imp_003518,user_0377,65,1,0,0,
imp_003519,user_0643,42,0,0,0,
imp_003520,user_0962,24,0,0,0,
imp_003521,user_0260,69,0,0,0,
imp_003522,user_0768,10,0,0,0,
imp_003523,user_0765,31,0,0,0,
imp_003524,user_0389,67,0,0,0,
imp_003525,user_0793,10,0,0,0,
imp_003526,user_0011,77,0,0,0,
imp_003527,user_0009,92,0,0,0,
imp_003528,user_0034,27,1,0,0,
imp_003529,user_0555,32,0,0,0,
imp_003530,user_0841,31,0,0,0,
imp_003531,user_0245,12,0,0,0,
imp_003532,user_0696,55,0,0,0,
imp_003533,user_0406,65,0,0,0,
imp_003534,user_0147,49,0,0,0,
imp_003535,user_0858,65,0,0,0,
imp_003536,user_0023,51,0,0,0,
imp_003537,user_0829,63,0,0,0,
imp_003538,user_0894,65,0,0,0,
imp_003539,user_0406,47,0,0,0,
imp_003540,user_0273,34,0,0,0,
imp_003541,user_0386,5,1,0,0,
imp_003542,user_0223,12,0,0,0,
imp_003543,user_0088,65,0,0,0,
imp_003544,user_0352,49,0,0,0,
imp_003545,user_0593,32,1,0,0,
imp_003546,user_0806,31,0,0,0,
imp_003547,user_0689,84,0,0,0,
imp_003548,user_0288,49,0,0,0,
imp_003549,user_0151,68,1,0,0,
imp_003550,user_0390,12,0,0,0,
imp_003551,user_0534,36,0,0,0,
imp_003552,user_0307,11,0,0,0,
imp_003553,user_0581,68,0,0,0,
imp_003554,user_0695,24,0,0,0,
imp_003555,user_0455,12,0,0,0,
imp_003556,user_0366,46,0,0,0,
imp_003557,user_0836,48,0,0,0,
imp_003558,user_0130,73,0,0,0,
imp_003559,user_0135,18,0,0,0,
imp_003560,user_0091,80,0,0,0,
imp_003561,user_0095,73,1,0,0,
imp_003562,user_0347,12,0,0,0,
imp_003563,user_0402,49,0,0,0,
imp_003564,user_0472,28,0,0,0,
imp_003565,user_0952,74,0,0,0,
imp_003566,user_0854,43,1,0,0,
imp_003567,user_0391,43,1,0,0,
imp_003568,user_0190,58,1,0,0,
imp_003569,user_0321,68,0,0,0,
imp_003570,user_0363,57,1,1,0,흡연력
imp_003571,user_0104,68,0,0,0,
imp_003572,user_0970,48,0,0,0,
imp_003573,user_0494,30,0,0,0,
imp_003574,user_0331,45,0,0,0,
imp_003575,user_0837,16,1,0,0,
imp_003576,user_0278,67,0,0,0,
imp_003577,user_0437,47,0,0,0,
imp_003578,user_0223,36,0,0,0,
imp_003579,user_0314,31,0,0,0,
imp_003580,user_0093,84,1,0,0,
imp_003581,user_0656,20,0,0,0,
imp_003582,user_0916,51,0,0,0,
imp_003583,user_0914,34,1,0,0,
imp_003584,user_0636,56,0,0,0,
imp_003585,user_0115,65,0,0,0,
imp_003586,user_0927,28,0,0,0,
imp_003587,user_0427,9,0,0,0,
imp_003588,user_0483,34,0,0,0,
imp_003589,user_0723,27,0,0,0,
imp_003590,user_0717,65,0,0,0,
imp_003591,user_0128,58,0,0,0,
imp_003592,user_0428,83,0,0,0,
imp_003593,user_0329,12,0,0,0,
imp_003594,user_0795,18,0,0,0,
imp_003595,user_0670,4,0,0,0,
imp_003596,user_0932,38,0,0,0,
imp_003597,user_0555,72,0,0,0,
imp_003598,user_0818,57,0,0,0,
imp_003599,user_0948,56,0,0,0,
imp_003600,user_0673,17,0,0,0,
imp_003601,user_0995,72,0,0,0,
imp_003602,user_0951,31,0,0,0,
imp_003603,user_0676,3,0,0,0,
imp_003604,user_0865,61,0,0,0,
imp_003605,user_0320,50,1,0,0,
imp_003606,user_0002,27,0,0,0,
imp_003607,user_0188,49,0,0,0,
imp_003608,user_0898,83,0,0,0,
imp_003609,user_0037,44,0,0,0,
imp_003610,user_0317,73,0,0,0,
imp_003611,user_0414,35,0,0,0,
imp_003612,user_0268,27,0,0,0,
imp_003613,user_0774,55,1,1,0,
imp_003614,user_0172,23,0,0,0,
imp_003615,user_0422,65,1,0,0,
imp_003616,user_0165,66,1,0,0,
imp_003617,user_0651,12,0,0,0,
imp_003618,user_0823,77,0,0,0,
imp_003619,user_0664,75,1,0,0,
imp_003620,user_0671,57,1,0,0,
imp_003621,user_0456,31,0,0,0,
imp_003622,user_0249,42,1,0,0,
imp_003623,user_0870,78,0,0,0,
imp_003624,user_0857,28,1,0,0,
imp_003625,user_0705,10,0,0,0,
imp_003626,user_0665,50,0,0,0,
imp_003627,user_0001,10,0,0,0,
imp_003628,user_0087,53,0,0,0,
imp_003629,user_0517,48,0,0,0,
imp_003630,user_0035,28,0,0,0,
imp_003631,user_0949,57,0,0,0,
imp_003632,user_0058,49,0,0,0,
imp_003633,user_0495,8,0,0,0,
imp_003634,user_0167,45,1,0,0,
imp_003635,user_0922,81,0,0,0,
imp_003636,user_0882,55,1,0,0,
imp_003637,user_0654,44,0,0,0,
imp_003638,user_0794,33,0,0,0,
imp_003639,user_0270,16,0,0,0,
imp_003640,user_0646,84,1,0,0,
imp_003641,user_0898,6,0,0,0,
imp_003642,user_0074,73,0,0,0,
imp_003643,user_0205,12,0,0,0,
imp_003644,user_0869,17,0,0,0,
imp_003645,user_0912,5,0,0,0,
imp_003646,user_0452,44,0,0,0,
imp_003647,user_0384,19,0,0,0,
imp_003648,user_0620,47,0,0,0,
imp_003649,user_0877,97,1,0,0,
imp_003650,user_0470,38,1,0,0,
imp_003651,user_0032,77,0,0,0,
imp_003652,user_0404,12,0,0,0,
imp_003653,user_0725,69,1,1,0,
imp_003654,user_0926,51,0,0,0,
imp_003655,user_0101,2,1,0,0,
imp_003656,user_0757,12,1,0,0,
imp_003657,user_0637,65,0,0,0,
imp_003658,user_0845,81,1,1,0,
imp_003659,user_0019,44,0,0,0,
imp_003660,user_0046,83,0,0,0,
imp_003661,user_0973,91,0,0,0,
imp_003662,user_0226,48,0,0,0,
imp_003663,user_0295,58,0,0,0,
imp_003664,user_0421,65,1,0,0,
imp_003665,user_0107,12,1,0,0,
imp_003666,user_0327,31,0,0,0,
imp_003667,user_0777,21,0,0,0,
imp_003668,user_0487,44,0,0,0,
imp_003669,user_0632,12,1,0,0,
imp_003670,user_0856,52,0,0,0,
imp_003671,user_0212,54,0,0,0,
imp_003672,user_0540,53,0,0,0,
imp_003673,user_0432,22,1,1,0,
imp_003674,user_0539,12,0,0,0,
imp_003675,user_0074,12,0,0,0,
imp_003676,user_0895,47,1,1,0,
imp_003677,user_0751,5,0,0,0,
imp_003678,user_0913,28,0,0,0,
imp_003679,user_0741,17,0,0,0,
imp_003680,user_0201,55,1,0,0,
imp_003681,user_0672,45,0,0,0,
imp_003682,user_0062,23,0,0,0,
imp_003683,user_0323,12,0,0,0,
imp_003684,user_0046,42,1,0,0,
imp_003685,user_0213,48,0,0,0,
imp_003686,user_0731,44,0,0,0,
imp_003687,user_0586,43,0,0,0,
imp_003688,user_0527,5,0,0,0,
imp_003689,user_0215,5,0,0,0,
imp_003690,user_0284,42,0,0,0,
imp_003691,user_0744,46,0,0,0,
imp_003692,user_0804,64,1,0,0,
imp_003693,user_0712,8,0,0,0,
imp_003694,user_0114,61,0,0,0,
imp_003695,user_0526,97,0,0,0,
imp_003696,user_0837,27,1,1,0,
imp_003697,user_0424,50,0,0,0,
imp_003698,user_0032,91,1,0,0,
imp_003699,user_0990,74,0,0,0,
imp_003700,user_0139,44,0,0,0,
imp_003701,user_0340,38,0,0,0,
imp_003702,user_0468,51,0,0,0,
imp_003703,user_0444,27,1,0,0,
imp_003704,user_0886,18,0,0,0,
imp_003705,user_0232,49,0,0,0,
imp_003706,user_0658,49,0,0,0,
imp_003707,user_0629,23,0,0,0,
imp_003708,user_0598,53,0,0,0,
imp_003709,user_0763,47,0,0,0,
imp_003710,user_0920,7,0,0,0,
imp_003711,user_0927,50,1,0,0,
imp_003712,user_0279,7,0,0,0,
imp_003713,user_0685,44,0,0,0,
imp_003714,user_0784,49,0,0,0,
imp_003715,user_0493,18,1,0,0,
imp_003716,user_0995,36,0,0,0,
imp_003717,user_0569,35,1,0,0,
imp_003718,user_0424,21,1,0,0,
imp_003719,user_0226,79,0,0,0,
imp_003720,user_0791,16,1,0,0,
imp_003721,user_0975,24,0,0,0,
imp_003722,user_0337,75,0,0,0,
imp_003723,user_0136,83,0,0,0,
imp_003724,user_0481,3,0,0,0,
imp_003725,user_0258,11,0,0,0,
imp_003726,user_0719,12,0,0,0,
imp_003727,user_0998,46,1,0,0,
imp_003728,user_0895,48,0,0,0,
imp_003729,user_0743,28,0,0,0,
imp_003730,user_0149,43,0,0,0,
imp_003731,user_0405,44,0,0,0,
imp_003732,user_0689,56,0,0,0,
imp_003733,user_0175,96,0,0,0,
imp_003734,user_0150,52,0,0,0,
imp_003735,user_0986,58,0,0,0,
imp_003736,user_0613,33,0,0,0,
imp_003737,user_0059,27,1,0,0,
imp_003738,user_0309,45,0,0,0,
imp_003739,user_0343,27,0,0,0,
imp_003740,user_0086,47,0,0,0,
imp_003741,user_0980,65,1,0,0,
imp_003742,user_0023,44,0,0,0,
imp_003743,user_0127,12,0,0,0,
imp_003744,user_0934,66,0,0,0,
imp_003745,user_0371,84,0,0,0,
imp_003746,user_0597,24,0,0,0,
imp_003747,user_0872,44,0,0,0,
imp_003748,user_0210,43,1,0,0,
imp_003749,user_0748,95,0,0,0,
imp_003750,user_0686,34,0,0,0,
imp_003751,user_0681,50,0,0,0,
imp_003752,user_0638,44,1,0,0,
imp_003753,user_0676,13,0,0,0,
imp_003754,user_0218,79,1,0,0,
imp_003755,user_0211,73,0,0,0,
imp_003756,user_0559,80,0,0,0,
imp_003757,user_0787,31,1,0,0,
imp_003758,user_0877,12,0,0,0,
imp_003759,user_0720,95,1,1,0,
imp_003760,user_0106,65,0,0,0,
imp_003761,user_0542,20,0,0,0,
imp_003762,user_0875,24,0,0,0,
imp_003763,user_0922,47,0,0,0,
imp_003764,user_0503,12,0,0,0,
imp_003765,user_0956,49,0,0,0,
imp_003766,user_0898,87,0,0,0,
imp_003767,user_0466,46,0,0,0,
imp_003768,user_0383,87,0,0,0,
imp_003769,user_0023,28,0,0,0,
imp_003770,user_0054,35,0,0,0,
imp_003771,user_0179,83,1,0,0,
imp_003772,user_0465,55,0,0,0,
imp_003773,user_0464,44,0,0,0,
imp_003774,user_0613,83,0,0,0,
imp_003775,user_0796,48,1,0,0,
imp_003776,user_0296,48,0,0,0,
imp_003777,user_0415,73,1,0,0,
imp_003778,user_0041,71,0,0,0,
imp_003779,user_0090,12,0,0,0,
imp_003780,user_0437,12,0,0,0,
imp_003781,user_0380,22,0,0,0,
imp_003782,user_0199,12,0,0,0,
imp_003783,user_0507,66,1,0,0,
imp_003784,user_0185,44,1,0,0,
imp_003785,user_0423,65,1,0,0,
imp_003786,user_0556,17,0,0,0,
imp_003787,user_0534,49,1,0,0,
imp_003788,user_0291,28,1,0,0,
imp_003789,user_0768,28,0,0,0,
imp_003790,user_0003,21,0,0,0,
imp_003791,user_0619,66,0,0,0,
imp_003792,user_0750,17,0,0,0,
imp_003793,user_0173,66,1,0,0,
imp_003794,user_0743,30,0,0,0,
imp_003795,user_0020,76,0,0,0,
imp_003796,user_0413,12,0,0,0,
imp_003797,user_0256,31,0,0,0,
imp_003798,user_0795,34,0,0,0,
imp_003799,user_0514,12,0,0,0,
imp_003800,user_0167,24,0,0,0,
imp_003801,user_0596,17,0,0,0,
imp_003802,user_0985,22,0,0,0,
imp_003803,user_0892,58,0,0,0,
imp_003804,user_0656,87,0,0,0,
imp_003805,user_0445,48,1,0,0,
imp_003806,user_0695,87,0,0,0,
imp_003807,user_0661,29,0,0,0,
imp_003808,user_0408,77,0,0,0,
imp_003809,user_0976,50,0,0,0,
imp_003810,user_0124,12,0,0,0,
imp_003811,user_0993,76,0,0,0,
imp_003812,user_0138,12,0,0,0,
imp_003813,user_0973,93,0,0,0,
imp_003814,user_0207,68,0,0,0,
imp_003815,user_0754,82,0,0,0,
imp_003816,user_0526,54,1,0,0,
imp_003817,user_0097,58,0,0,0,
imp_003818,user_0414,86,0,0,0,
imp_003819,user_0918,12,0,0,0,
imp_003820,user_0801,83,0,0,0,
imp_003821,user_0473,64,0,0,0,
imp_003822,user_0511,93,1,0,0,
imp_003823,user_0592,83,0,0,0,
imp_003824,user_0680,48,0,0,0,
imp_003825,user_0638,84,0,0,0,
imp_003826,user_0579,3,0,0,0,
imp_003827,user_0647,34,1,0,0,
imp_003828,user_0532,50,0,0,0,
imp_003829,user_0522,94,0,0,0,
imp_003830,user_0954,42,0,0,0,
imp_003831,user_0181,75,0,0,0,
imp_003832,user_0958,70,0,0,0,
imp_003833,user_0969,76,1,0,0,
imp_003834,user_0364,48,0,0,0,
imp_003835,user_0248,8,0,0,0,
imp_003836,user_0999,12,0,0,0,
imp_003837,user_0649,44,1,1,0,
imp_003838,user_0420,44,0,0,0,
imp_003839,user_0321,31,1,0,0,
imp_003840,user_0490,69,0,0,0,
imp_003841,user_0100,44,1,0,0,
imp_003842,user_0095,28,1,0,0,
imp_003843,user_0361,53,0,0,0,
imp_003844,user_0321,31,0,0,0,
imp_003845,user_0676,34,0,0,0,
imp_003846,user_0711,54,0,0,0,
imp_003847,user_0865,40,0,0,0,
imp_003848,user_0972,84,0,0,0,
imp_003849,user_0363,44,0,0,0,
imp_003850,user_0231,75,0,0,0,
imp_003851,user_0530,84,0,0,0,
imp_003852,user_0781,15,1,0,0,
imp_003853,user_0080,27,0,0,0,
imp_003854,user_0178,91,0,0,0,
imp_003855,user_0362,5,0,0,0,
imp_003856,user_0178,10,0,0,0,
imp_003857,user_0020,42,1,0,0,
imp_003858,user_0843,88,0,0,0,
imp_003859,user_0609,92,0,0,0,
imp_003860,user_0811,12,1,0,0,
imp_003861,user_0513,49,0,0,0,
imp_003862,user_0398,59,1,0,0,
imp_003863,user_0497,7,0,0,0,
imp_003864,user_0928,31,0,0,0,
imp_003865,user_0163,57,0,0,0,
imp_003866,user_0321,12,0,0,0,
imp_003867,user_0475,74,0,0,0,
imp_003868,user_0776,81,0,0,0,
imp_003869,user_0055,23,0,0,0,
imp_003870,user_0478,53,0,0,0,
imp_003871,user_0627,11,0,0,0,
imp_003872,user_0330,12,0,0,0,
imp_003873,user_0659,45,0,0,0,
imp_003874,user_0388,65,1,0,0,
imp_003875,user_0768,81,0,0,0,
imp_003876,user_0941,30,0,0,0,
imp_003877,user_0081,56,1,0,0,
imp_003878,user_0617,12,1,0,0,
imp_003879,user_0671,68,0,0,0,
imp_003880,user_0690,73,0,0,0,
imp_003881,user_0898,6,0,0,0,
imp_003882,user_0450,29,0,0,0,
imp_003883,user_0188,16,1,0,0,
imp_003884,user_0459,95,1,1,0,나이 제한
imp_003885,user_0499,43,0,0,0,
imp_003886,user_0225,71,0,0,0,
imp_003887,user_0029,51,0,0,0,
imp_003888,user_0093,42,0,0,0,
imp_003889,user_0266,43,0,0,0,
imp_003890,user_0212,8,1,1,0,
imp_003891,user_0879,11,0,0,0,
imp_003892,user_0353,54,0,0,0,
imp_003893,user_0380,34,0,0,0,
imp_003894,user_0978,42,1,0,0,
imp_003895,user_0049,83,0,0,0,
imp_003896,user_0313,45,0,0,0,
imp_003897,user_0226,87,0,0,0,
imp_003898,user_0721,43,0,0,0,
imp_003899,user_0482,49,0,0,0,
imp_003900,user_0821,89,0,0,0,
imp_003901,user_0799,28,1,0,0,
imp_003902,user_0442,50,0,0,0,
imp_003903,user_0590,12,0,0,0,
imp_003904,user_0529,12,1,0,0,
imp_003905,user_0514,12,1,0,0,
imp_003906,user_0397,46,0,0,0,
imp_003907,user_0067,22,0,0,0,
imp_003908,user_0856,27,0,0,0,
imp_003909,user_0909,94,0,0,0,
imp_003910,user_0814,59,0,0,0,
imp_003911,user_0113,12,1,0,0,
imp_003912,user_0455,45,0,0,0,
imp_003913,user_0922,56,0,0,0,
imp_003914,user_0709,44,0,0,0,
imp_003915,user_0023,38,0,0,0,
imp_003916,user_0210,27,0,0,0,
imp_003917,user_0805,44,0,0,0,
imp_003918,user_0603,93,1,0,0,
imp_003919,user_0271,79,0,0,0,
imp_003920,user_0014,38,0,0,0,
imp_003921,user_0402,29,0,0,0,
imp_003922,user_0077,87,1,0,0,
imp_003923,user_0371,12,1,0,0,
imp_003924,user_0659,23,0,0,0,
imp_003925,user_0131,23,0,0,0,
imp_003926,user_0286,44,0,0,0,
imp_003927,user_0644,17,0,0,0,
imp_003928,user_0957,47,1,0,0,
imp_003929,user_0075,23,0,0,0,
imp_003930,user_0119,27,0,0,0,
imp_003931,user_0395,49,0,0,0,
imp_003932,user_0788,12,0,0,0,
imp_003933,user_0588,29,0,0,0,
imp_003934,user_0523,80,0,0,0,
imp_003935,user_0778,54,0,0,0,
imp_003936,user_0295,38,1,0,0,
imp_003937,user_0648,28,0,0,0,
imp_003938,user_0037,34,0,0,0,
imp_003939,user_0471,49,0,0,0,
imp_003940,user_0211,28,0,0,0,
imp_003941,user_0384,9,0,0,0,
imp_003942,user_0549,50,0,0,0,
imp_003943,user_0629,18,0,0,0,
imp_003944,user_0859,40,0,0,0,
imp_003945,user_0671,91,0,0,0,
imp_003946,user_0841,65,0,0,0,
imp_003947,user_0792,13,1,0,0,
imp_003948,user_0189,66,0,0,0,
imp_003949,user_0102,12,0,0,0,
imp_003950,user_0055,11,1,0,0,
imp_003951,user_0243,31,0,0,0,
imp_003952,user_0485,73,0,0,0,
imp_003953,user_0027,18,0,0,0,
imp_003954,user_0768,47,0,0,0,
imp_003955,user_0821,16,0,0,0,
imp_003956,user_0164,38,0,0,0,
imp_003957,user_0791,31,0,0,0,
imp_003958,user_0867,47,1,1,0,나이 제한
imp_003959,user_0495,6,1,0,0,
imp_003960,user_0917,64,0,0,0,
imp_003961,user_0658,68,0,0,0,
imp_003962,user_0482,24,0,0,0,
imp_003963,user_0154,54,0,0,0,
imp_003964,user_0674,91,0,0,0,
imp_003965,user_0954,28,1,0,0,
imp_003966,user_0902,27,0,0,0,
imp_003967,user_0704,12,0,0,0,
imp_003968,user_0164,30,0,0,0,
imp_003969,user_0760,34,1,0,0,
imp_003970,user_0487,66,0,0,0,
imp_003971,user_0764,29,1,0,0,
imp_003972,user_0771,33,0,0,0,
imp_003973,user_0188,43,0,0,0,
imp_003974,user_0935,34,1,1,0,보험료 부담 능력 부족
imp_003975,user_0807,50,1,0,0,
imp_003976,user_0870,33,0,0,0,
imp_003977,user_0489,34,0,0,0,
imp_003978,user_0405,35,1,0,0,
imp_003979,user_0307,12,0,0,0,
imp_003980,user_0680,77,0,0,0,
imp_003981,user_0103,49,0,0,0,
imp_003982,user_0991,51,0,0,0,
imp_003983,user_0178,78,0,0,0,
imp_003984,user_0081,29,0,0,0,
imp_003985,user_0305,16,0,0,0,
imp_003986,user_0183,22,0,0,0,
imp_003987,user_0359,49,1,0,0,
imp_003988,user_0464,83,0,0,0,
imp_003989,user_0010,48,0,0,0,
imp_003990,user_0737,63,0,0,0,
imp_003991,user_0712,12,0,0,0,
imp_003992,user_0472,14,0,0,0,
imp_003993,user_0668,30,0,0,0,
imp_003994,user_0988,28,1,0,0,
imp_003995,user_0413,8,0,0,0,
imp_003996,user_0730,21,0,0,0,
imp_003997,user_0794,4,0,0,0,
imp_003998,user_0679,51,0,0,0,
imp_003999,user_1000,12,0,0,0,
imp_004000,user_0970,84,1,0,0,
imp_004001,user_0871,83,1,0,0,
imp_004002,user_0485,50,0,0,0,
imp_004003,user_0851,30,1,0,0,
imp_004004,user_0101,8,0,0,0,
imp_004005,user_0581,18,0,0,0,
imp_004006,user_0408,31,0,0,0,
imp_004007,user_0730,66,1,0,0,
imp_004008,user_0997,44,0,0,0,
imp_004009,user_0885,31,0,0,0,
imp_004010,user_0912,61,0,0,0,
imp_004011,user_0630,56,0,0,0,
imp_004012,user_0019,74,1,0,0,
imp_004013,user_0666,12,0,0,0,
imp_004014,user_0083,63,1,1,0,
imp_004015,user_0893,48,0,0,0,
imp_004016,user_0306,45,0,0,0,
imp_004017,user_0096,53,0,0,0,
imp_004018,user_0381,50,1,0,0,
imp_004019,user_0516,90,0,0,0,
imp_004020,user_0035,60,0,0,0,
imp_004021,user_0200,34,0,0,0,
imp_004022,user_0886,31,0,0,0,
imp_004023,user_0062,4,1,0,0,
imp_004024,user_0327,96,0,0,0,
imp_004025,user_0228,23,1,0,0,
imp_004026,user_0361,49,0,0,0,
imp_004027,user_0994,31,0,0,0,
imp_004028,user_0018,69,0,0,0,
imp_004029,user_0495,30,0,0,0,
imp_004030,user_0766,91,0,0,0,
imp_004031,user_0333,18,0,0,0,
imp_004032,user_0214,33,0,0,0,
imp_004033,user_0248,44,0,0,0,
imp_004034,user_0147,18,0,0,0,
imp_004035,user_0020,4,0,0,0,
imp_004036,user_0243,73,0,0,0,
imp_004037,user_0509,44,0,0,0,
imp_004038,user_0078,48,0,0,0,
imp_004039,user_0752,23,1,0,0,
imp_004040,user_0622,52,0,0,0,
imp_004041,user_0098,23,0,0,0,
imp_004042,user_0786,41,0,0,0,
imp_004043,user_0835,12,0,0,0,
imp_004044,user_0462,69,0,0,0,
imp_004045,user_0854,87,0,0,0,
imp_004046,user_0363,69,0,0,0,
imp_004047,user_0805,55,1,0,0,
imp_004048,user_0954,65,1,0,0,
imp_004049,user_0582,72,0,0,0,
imp_004050,user_0618,65,0,0,0,
imp_004051,user_0023,46,0,0,0,
imp_004052,user_0491,49,1,0,0,
imp_004053,user_0299,44,0,0,0,
imp_004054,user_0246,8,0,0,0,
imp_004055,user_0233,29,0,0,0,
imp_004056,user_0956,8,0,0,0,
imp_004057,user_0142,64,0,0,0,
imp_004058,user_0729,58,0,0,0,
imp_004059,user_0095,50,0,0,0,
imp_004060,user_0757,79,0,0,0,
imp_004061,user_0196,16,0,0,0,
imp_004062,user_0850,57,0,0,0,
imp_004063,user_0744,68,0,0,0,
imp_004064,user_0495,83,0,0,0,
imp_004065,user_0200,34,0,0,0,
imp_004066,user_0371,94,0,0,0,
imp_004067,user_0074,55,0,0,0,
imp_004068,user_0874,58,0,0,0,
imp_004069,user_0206,83,1,0,0,
imp_004070,user_0920,46,0,0,0,
imp_004071,user_0344,5,0,0,0,
imp_004072,user_0673,18,0,0,0,
imp_004073,user_0496,51,0,0,0,
imp_004074,user_0503,57,0,0,0,
imp_004075,user_0120,31,0,0,0,
imp_004076,user_0863,43,0,0,0,
imp_004077,user_0118,21,0,0,0,
imp_004078,user_0509,75,0,0,0,
imp_004079,user_0479,41,0,0,0,
imp_004080,user_0723,87,0,0,0,
imp_004081,user_0689,45,1,0,0,
imp_004082,user_0632,18,0,0,0,
imp_004083,user_0377,24,0,0,0,
imp_004084,user_0274,80,0,0,0,
imp_004085,user_0561,34,1,0,0,
imp_004086,user_0578,84,0,0,0,
imp_004087,user_0166,41,0,0,0,
imp_004088,user_0651,48,0,0,0,
imp_004089,user_0312,57,0,0,0,
imp_004090,user_0387,75,0,0,0,
imp_004091,user_0583,16,0,0,0,
imp_004092,user_0501,44,0,0,0,
imp_004093,user_0302,28,1,0,0,
imp_004094,user_0534,18,0,0,0,
imp_004095,user_0229,24,0,0,0,
imp_004096,user_0966,8,0,0,0,
imp_004097,user_0547,7,0,0,0,
imp_004098,user_0827,77,0,0,0,
imp_004099,user_0557,49,1,0,0,
imp_004100,user_0607,49,0,0,0,
imp_004101,user_0524,24,1,0,0,
imp_004102,user_0697,65,0,0,0,
imp_004103,user_0503,13,0,0,0,
imp_004104,user_0469,34,0,0,0,
imp_004105,user_0247,12,0,0,0,
imp_004106,user_0298,67,1,1,0,나이 제한
imp_004107,user_0761,56,1,0,0,
imp_004108,user_0349,72,0,0,0,
imp_004109,user_0227,38,0,0,0,
imp_004110,user_0986,54,0,0,0,
imp_004111,user_0867,72,0,0,0,
imp_004112,user_0353,73,0,0,0,
imp_004113,user_0222,47,0,0,0,
imp_004114,user_0044,1,0,0,0,
imp_004115,user_0104,81,0,0,0,
imp_004116,user_0192,49,0,0,0,
imp_004117,user_0301,74,0,0,0,
imp_004118,user_0109,95,0,0,0,
imp_004119,user_0247,84,0,0,0,
imp_004120,user_0744,28,0,0,0,
imp_004121,user_0935,65,0,0,0,
imp_004122,user_0012,28,1,0,0,
imp_004123,user_0935,77,0,0,0,
imp_004124,user_0667,43,1,0,0,
imp_004125,user_0741,84,0,0,0,
imp_004126,user_0713,84,0,0,0,
imp_004127,user_0010,28,1,0,0,
imp_004128,user_0693,55,0,0,0,
imp_004129,user_0404,36,0,0,0,
imp_004130,user_0454,49,0,0,0,
imp_004131,user_0906,42,0,0,0,
imp_004132,user_0457,21,0,0,0,
imp_004133,user_0783,12,0,0,0,
imp_004134,user_0735,35,1,0,0,
imp_004135,user_0619,72,0,0,0,
imp_004136,user_0516,8,0,0,0,
imp_004137,user_0931,18,1,0,0,
imp_004138,user_0761,79,0,0,0,
imp_004139,user_0256,5,0,0,0,
imp_004140,user_0832,43,0,0,0,
imp_004141,user_0153,7,1,0,0,
imp_004142,user_0826,6,1,0,0,
imp_004143,user_0711,43,1,0,0,
imp_004144,user_0841,44,0,0,0,
imp_004145,user_0338,94,0,0,0,
imp_004146,user_0194,19,0,0,0,
imp_004147,user_0268,46,1,0,0,
imp_004148,user_0097,11,0,0,0,
imp_004149,user_0532,66,0,0,0,
imp_004150,user_0858,55,0,0,0,
imp_004151,user_0087,34,0,0,0,
imp_004152,user_0728,28,0,0,0,
imp_004153,user_0920,52,1,0,0,
imp_004154,user_0809,81,0,0,0,
imp_004155,user_0482,12,0,0,0,
imp_004156,user_0244,96,0,0,0,
imp_004157,user_0719,53,0,0,0,
imp_004158,user_0834,43,0,0,0,
imp_004159,user_0126,83,0,0,0,
imp_004160,user_0815,23,0,0,0,
imp_004161,user_0044,5,0,0,0,
imp_004162,user_0677,58,0,0,0,
imp_004163,user_0255,5,0,0,0,
imp_004164,user_0105,47,0,0,0,
imp_004165,user_0740,44,1,0,0,
imp_004166,user_0016,55,0,0,0,
imp_004167,user_0905,30,1,0,0,
imp_004168,user_0078,49,0,0,0,
imp_004169,user_0029,34,0,0,0,
imp_004170,user_0907,48,0,0,0,
imp_004171,user_0265,95,0,0,0,
imp_004172,user_0332,95,1,0,0,
imp_004173,user_0892,38,0,0,0,
imp_004174,user_0719,49,0,0,0,
imp_004175,user_0514,89,1,0,0,
