회사명,상품명,지급금액,가입금액,남자(보험료),여자(보험료),나이,성별,직업,직업 위험도
동양생명,(무)수호천사치매간병은동양생명보험(해약환급금 일부지급형),10000000,10000000,3000,3000,61,여자,공무원,저위험
동양생명,(무)수호천사치매간병은동양생명보험(해약환급금 일부지급형),100000000,100000000,4000,6000,59,여자,컨설턴트,저위험
동양생명,(무)수호천사치매간병은동양생명보험(해약환급금 일부지급형),10000000,10000000,8000,10000,16,여자,학생,저위험
동양생명,(무)수호천사치매간병은동양생명보험(해약환급금 일부지급형),10000000,10000000,12000,14000,41,여자,전기공,저위험
동양생명,(무)수호천사치매간병은동양생명보험(해약환급금 일부지급형),10000000,10000000,3000,4000,50,남자,벌목공,고위험
동양생명,(무)수호천사NEW알뜰플러스종신보험,10000000,10000000,790000,720000,50,여자,엔지니어,저위험
동양생명,(무)수호천사NEW간편한알뜰플러스종신보험,100000000,100000000,820000,730000,40,여자,연구원,저위험
동양생명,(무)수호천사다이렉트굿케어종합보장보험,10000000,10000000,3000,3000,57,여자,연구원,저위험
동양생명,(무)수호천사다이렉트굿케어종합보장보험,10000000,10000000,10000,9000,41,여자,선원,고위험
동양생명,(무)수호천사다이렉트굿케어종합보장보험,10000000,10000000,6000,3000,34,남자,간병인,위험
동양생명,(무)수호천사다이렉트굿케어종합보장보험,10000000,10000000,12000,10000,25,남자,광부,고위험
동양생명,(무)수호천사다이렉트굿케어종합보장보험,100000000,100000000,21000,24000,52,여자,콜센터,위험
메트라이프생명,무배당 간편가입 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,218000,3000,20,여자,학생,저위험
메트라이프생명,무배당 간편가입 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,37,여자,사무직,저위험
메트라이프생명,무배당 간편가입 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,61,남자,전기공,저위험
메트라이프생명,무배당 간편가입 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,60,남자,고소작업자,고위험
메트라이프생명,무배당 간편가입 백만인을 위한 달러종신보험plus(저해약환급금형 1형),100000000,100000000,3000,3000,26,남자,요식업,위험
메트라이프생명,무배당 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,214000,3000,27,남자,산업현장근로자,위험
메트라이프생명,무배당 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,76,남자,무직,저위험
메트라이프생명,무배당 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,74,여자,무직,저위험
메트라이프생명,무배당 백만인을 위한 달러종신보험plus(저해약환급금형 1형),10000000,10000000,3000,3000,57,남자,택배기사,위험
메트라이프생명,무배당 백만인을 위한 달러종신보험plus(저해약환급금형 1형),100000000,100000000,3000,3000,19,남자,학생,저위험
메트라이프생명,무배당 간편가입 모두의 달러 종신보험(무해약환급금형),10000000,10000000,15000,3000,51,여자,엔지니어,저위험
메트라이프생명,무배당 간편가입 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,45,남자,엔지니어,저위험
메트라이프생명,무배당 간편가입 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,23,남자,소방관,고위험
메트라이프생명,무배당 간편가입 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,65,남자,무직,저위험
메트라이프생명,무배당 간편가입 모두의 달러 종신보험(무해약환급금형),100000000,100000000,3000,3000,43,여자,선원,고위험
메트라이프생명,무배당 모두의 달러 종신보험(무해약환급금형),10000000,10000000,12000,3000,54,남자,컨설턴트,저위험
메트라이프생명,무배당 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,55,여자,벌목공,고위험
메트라이프생명,무배당 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,25,여자,서비스직,위험
메트라이프생명,무배당 모두의 달러 종신보험(무해약환급금형),10000000,10000000,3000,3000,37,남자,철도작업자,고위험
메트라이프생명,무배당 모두의 달러 종신보험(무해약환급금형),100000000,100000000,3000,3000,15,남자,학생,저위험
메트라이프생명,무배당 간편가입 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,77000,3000,60,남자,철강노동자,고위험
메트라이프생명,무배당 간편가입 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,35,남자,행정직,저위험
메트라이프생명,무배당 간편가입 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,50,여자,광부,고위험
메트라이프생명,무배당 간편가입 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,68,남자,무직,저위험
메트라이프생명,무배당 간편가입 3년내고만족하는달러종신보험(무해약환급금형),100000000,100000000,3000,3000,71,여자,무직,저위험
메트라이프생명,무배당 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,62000,3000,15,여자,학생,저위험
메트라이프생명,무배당 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,77,여자,무직,저위험
메트라이프생명,무배당 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,68,여자,무직,저위험
메트라이프생명,무배당 3년내고만족하는달러종신보험(무해약환급금형),10000000,10000000,3000,3000,69,여자,무직,저위험
메트라이프생명,무배당 3년내고만족하는달러종신보험(무해약환급금형),100000000,100000000,3000,3000,54,남자,잠수부,고위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금미보증형,10000000,10000000,26000,3000,29,여자,잠수부,고위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금미보증형,10000000,10000000,3000,3000,35,여자,건설업,고위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금미보증형,10000000,10000000,3000,3000,61,남자,행정직,저위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금보증형,10000000,10000000,27000,3000,67,남자,무직,저위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금보증형,100000000,100000000,3000,3000,23,여자,어업,위험
메트라이프생명,무배당유니버셜달러종신보험Plus(보증비용부과형)_해약환급금보증형,10000000,10000000,3000,3000,66,여자,무직,저위험
메트라이프생명,무배당 간편가입 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,633000,614000,71,남자,무직,저위험
메트라이프생명,무배당 간편가입 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,6000,3000,40,여자,고소작업자,고위험
메트라이프생명,무배당 간편가입 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,3000,3000,55,남자,벌목공,고위험
메트라이프생명,무배당 간편가입 백만인을 위한 종신보험plus(저해약환급금형),100000000,100000000,3000,3000,49,남자,소방관,고위험
메트라이프생명,무배당 간편가입 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,3000,6000,77,여자,무직,저위험
메트라이프생명,무배당 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,608000,590000,39,남자,벌목공,고위험
메트라이프생명,무배당 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,14000,8000,52,여자,개발자,저위험
메트라이프생명,무배당 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,3000,3000,16,여자,학생,저위험
메트라이프생명,무배당 백만인을 위한 종신보험plus(저해약환급금형),100000000,100000000,18000,17000,21,여자,학생,저위험
메트라이프생명,무배당 백만인을 위한 종신보험plus(저해약환급금형),10000000,10000000,3000,3000,48,남자,농업,위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,343000,318000,31,여자,제조업라인,위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,3000,3000,57,남자,건설업,고위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,3000,3000,73,여자,무직,저위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_체증형,100000000,100000000,4000,7000,65,여자,무직,저위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,3000,3000,68,남자,무직,저위험
메트라이프생명,무배당360종합보장보험(무해약환급금형),10000000,10000000,21000,19000,38,여자,회사원,저위험
메트라이프생명,무배당360종합보장보험(무해약환급금형),10000000,10000000,3000,3000,39,여자,배달원,위험
메트라이프생명,무배당360종합보장보험(무해약환급금형),10000000,10000000,3000,3000,66,남자,무직,저위험
메트라이프생명,무배당360종합보장보험(무해약환급금형),100000000,100000000,11000,7000,47,남자,무직,저위험
메트라이프생명,무배당360종합보장보험(무해약환급금형),10000000,10000000,7000,7000,63,남자,공무원,저위험
메트라이프생명,무배당 간편가입360종합보장보험(무해약환급금형),10000000,10000000,11000,10000,43,여자,택배기사,위험
메트라이프생명,무배당 간편가입360종합보장보험(무해약환급금형),10000000,10000000,14000,8000,77,남자,무직,저위험
메트라이프생명,무배당 간편가입360종합보장보험(무해약환급금형),10000000,10000000,3000,6000,36,남자,HR,저위험
메트라이프생명,무배당 간편가입360종합보장보험(무해약환급금형),100000000,100000000,4000,9000,40,여자,자영업,위험
메트라이프생명,무배당 간편가입360종합보장보험(무해약환급금형),10000000,10000000,3000,3000,42,남자,전기공,저위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,312000,290000,63,여자,벌목공,고위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,8000,6000,63,여자,요식업,위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,3000,3000,34,남자,벌목공,고위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_체증형,100000000,100000000,11000,7000,77,여자,무직,저위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_체증형,10000000,10000000,14000,14000,75,남자,무직,저위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,193000,173000,63,남자,산업현장근로자,위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,3000,3000,15,남자,학생,저위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,3000,3000,27,남자,철강노동자,고위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_기본형,100000000,100000000,4000,7000,65,여자,무직,저위험
메트라이프생명,무배당 간편가입 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,3000,3000,70,여자,무직,저위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,175000,158000,76,남자,무직,저위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,8000,6000,46,남자,중장비기사,고위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,3000,3000,44,여자,운전직,위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_기본형,100000000,100000000,11000,7000,43,남자,전기공,저위험
메트라이프생명,무배당 모두의 종신보험(무해약환급금형)_기본형,10000000,10000000,14000,14000,63,여자,소방관,고위험
KB라이프생명,KB 라이프 역모기지 종신보험 무배당(해약환급금 일부지급형)(일반심사형),10000000,10000000,261000,240000,59,남자,고소작업자,고위험
KB라이프생명,KB 라이프 역모기지 종신보험 무배당(해약환급금 일부지급형)(일반심사형),10000000,10000000,5000,6000,44,여자,전기공,저위험
KB라이프생명,KB 라이프 역모기지 종신보험 무배당(해약환급금 일부지급형)(일반심사형),10000000,10000000,4000,3000,30,여자,교사,저위험
